_key_,_dataset_id_,_seconds_,Z_1112,__file__,_forecast_steps_derived_,model,group_msec,seconds_ahead,timesteps_orig,Epochs,units_range,batch_size,Z_1211,DeltaZ,Score_robusto,d1112,d1211
GRU|40.0|10.0|60.0|20.0|16-64:16|8192.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,10.0,0.3413838424527765,Result_2DS_1112DS_FatFrac_agpd.xlsx,250,GRU,40.0,10.0,60.0,20.0,16-64:16,8192.0,0.14098319546401578,0.2004006469887607,0.5301145296360521,0.5566529807254093,0.5234799168637129
LSTM|40.0|3.0|120.0|20.0|64-256:64|256.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-0.22847475847310897,Result_2DS_1112DS_FatFrac_agpd.xlsx,75,LSTM,40.0,3.0,120.0,20.0,64-256:64,256.0,0.34962277296703104,-0.57809753144014,0.48119707543844786,0.4619943238387577,0.5580080818372085
LSTM|100.0|10.0|60.0|150.0|16-64:16|8192.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,10.0,0.29686134602314734,Result_2DS_1112DS_FatFrac_agpd.xlsx,100,LSTM,100.0,10.0,60.0,150.0,16-64:16,8192.0,0.804074974805621,-0.5072136287824736,0.5656314378621098,0.5493160309072808,0.6308930656814257
LSTM|40.0|10.0|120.0|20.0|16-64:16|1024.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,10.0,0.25794824579303116,Result_2DS_1112DS_FatFrac_agpd.xlsx,250,LSTM,40.0,10.0,120.0,20.0,16-64:16,1024.0,0.4153311499171726,-0.15738290412414147,0.5480651873211196,0.5428857411172422,0.5687829721366298
GRU|100.0|3.0|60.0|20.0|16-64:16|2048.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-0.3659088306444992,Result_2DS_1112DS_FatFrac_agpd.xlsx,30,GRU,100.0,3.0,60.0,20.0,16-64:16,2048.0,-1.740651619385621,1.3747427887411217,0.2787338514868639,0.43931582133011304,0.23858835902605163
LSTM|40.0|3.0|120.0|150.0|64-256:64|1024.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-0.3691373781632963,Result_2DS_1112DS_FatFrac_agpd.xlsx,75,LSTM,40.0,3.0,120.0,150.0,64-256:64,1024.0,-0.2555874570608204,-0.11354992110247586,0.44252955166962804,0.4387857257536331,0.4575048553336077
GRU|100.0|10.0|120.0|150.0|16-64:16|2048.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,10.0,0.1951785824790094,Result_2DS_1112DS_FatFrac_agpd.xlsx,100,GRU,100.0,10.0,120.0,150.0,16-64:16,2048.0,0.5994967884281595,-0.40431820594915,0.5457085669205601,0.5324839446207935,0.5986070561196262
LSTM|40.0|10.0|60.0|20.0|64-256:64|1024.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,10.0,0.19638129100176047,Result_2DS_1112DS_FatFrac_agpd.xlsx,250,LSTM,40.0,10.0,60.0,20.0,64-256:64,1024.0,0.444746109050977,-0.24836481804921653,0.5408640470418143,0.532683544761117,0.5735860561646035
GRU|40.0|3.0|120.0|20.0|16-64:16|8192.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-0.4085377610274582,Result_2DS_1112DS_FatFrac_agpd.xlsx,75,GRU,40.0,3.0,120.0,20.0,16-64:16,8192.0,-5.363813298332589,4.955275537305131,0.1082486358738894,0.4323281767940408,0.027228750643851524
LSTM|40.0|3.0|60.0|150.0|16-64:16|8192.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-0.4359654351052824,Result_2DS_1112DS_FatFrac_agpd.xlsx,75,LSTM,40.0,3.0,60.0,150.0,16-64:16,8192.0,0.2471042405871489,-0.6830696756924313,0.4504952746571268,0.4278463047095539,0.5410911544474183
LSTM|100.0|10.0|120.0|20.0|64-256:64|256.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,10.0,0.1548117050156439,Result_2DS_1112DS_FatFrac_agpd.xlsx,100,LSTM,100.0,10.0,120.0,20.0,64-256:64,256.0,-0.5458108690158957,0.7006225740315396,0.4331735147594508,0.5257790719952207,0.41002212545050837
LSTM|40.0|3.0|120.0|20.0|64-256:64|8192.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-0.575067679425557,Result_2DS_1112DS_FatFrac_agpd.xlsx,75,LSTM,40.0,3.0,120.0,20.0,64-256:64,8192.0,-1.2047537724264377,0.6296860930008806,0.3285408698146662,0.40531231441069054,0.3093480086656601
LSTM|40.0|3.0|60.0|150.0|16-64:16|1024.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-0.597148443728278,Result_2DS_1112DS_FatFrac_agpd.xlsx,75,LSTM,40.0,3.0,60.0,150.0,16-64:16,1024.0,0.21458534061347465,-0.8117337843417527,0.4285560069732747,0.40176917014632246,0.5357033542810836
GRU|100.0|10.0|60.0|150.0|64-256:64|256.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,10.0,0.041769603974328585,Result_2DS_1112DS_FatFrac_agpd.xlsx,100,GRU,100.0,10.0,60.0,150.0,64-256:64,256.0,0.21230853171545092,-0.17053892774112234,0.5126340808032092,0.5069611508489936,0.5353258006200711
LSTM|40.0|10.0|60.0|20.0|64-256:64|2048.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,10.0,-0.09342159210529753,Result_2DS_1112DS_FatFrac_agpd.xlsx,250,LSTM,40.0,10.0,60.0,20.0,64-256:64,2048.0,0.1556782404471762,-0.24909983255247375,0.49273243425827,0.48443476569585703,0.5259231085079221
GRU|40.0|10.0|120.0|20.0|64-256:64|256.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,10.0,-0.10660793167811153,Result_2DS_1112DS_FatFrac_agpd.xlsx,250,GRU,40.0,10.0,120.0,20.0,64-256:64,256.0,0.6905396348482942,-0.7971475665264057,0.5084114928118106,0.4822394867833138,0.6130995169257982
