_key_,_dataset_id_,_seconds_,Z_1112,__file__,Modelo,group_msec,seconds_ahead,forecast_steps,timesteps_orig,Epochs,units_range,batch_size,Z_1211,DeltaZ
LSTM|40|5.0|125|120|20|16-64:16|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-0.2299489887796401,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,5.0,125,120,20,16-64:16,1024,0.7004244119099895,-0.9303734006896296
LSTM|40|3.0|75|120|150|16-64:16|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-0.7874564900790653,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,3.0,75,120,150,16-64:16,2048,-0.1202542609342942,-0.667202229144771
LSTM|40|3.0|75|120|150|32-96:32|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-0.8306968969069031,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,3.0,75,120,150,32-96:32,512,-0.44938396362220473,-0.38131293328469834
LSTM|40|5.0|125|60|150|32-96:32|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-0.2866942411074185,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,5.0,125,60,150,32-96:32,2048,-0.08050520861727027,-0.2061890324901482
LSTM|40|5.0|125|60|20|32-96:32|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-0.3044282786139812,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,5.0,125,60,20,32-96:32,512,0.725010662465882,-1.0294389410798632
LSTM|100|5.0|50|60|150|64-256:64|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-0.3276493125254453,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,100,5.0,50,60,150,64-256:64,512,0.7579239950440964,-1.0855733075695417
LSTM|100|3.0|30|60|150|64-256:64|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-0.9006560359488895,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,100,3.0,30,60,150,64-256:64,512,0.6108298081501535,-1.511485844099043
LSTM|100|3.0|30|120|150|16-64:16|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-0.9070017888331072,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,100,3.0,30,120,150,16-64:16,512,-0.12288750541978577,-0.7841142834133215
GRU|40|3.0|75|120|150|64-256:64|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-0.9079117744734019,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,40,3.0,75,120,150,64-256:64,512,-0.38164835444132944,-0.5262634200320724
GRU|100|5.0|50|120|150|16-64:16|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-0.3691796418088669,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,100,5.0,50,120,150,16-64:16,1024,0.8081488907522381,-1.177328532561105
GRU|40|3.0|75|60|150|16-64:16|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-0.9402895997545941,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,40,3.0,75,60,150,16-64:16,1024,-0.2490760767931937,-0.6912135229614005
LSTM|100|5.0|50|60|150|16-64:16|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-0.41320447220312506,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,100,5.0,50,60,150,16-64:16,1024,0.5411531351959138,-0.9543576073990389
GRU|40|5.0|125|60|150|16-64:16|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-0.4332118102308642,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,40,5.0,125,60,150,16-64:16,512,0.3106101307073425,-0.7438219409382067
LSTM|40|3.0|75|120|150|16-64:16|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-0.977735239598816,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,3.0,75,120,150,16-64:16,512,-0.46710220763391763,-0.5106330319648984
LSTM|100|5.0|50|60|150|32-96:32|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-0.44350537857332656,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,100,5.0,50,60,150,32-96:32,1024,0.47998616781702114,-0.9234915463903477
LSTM|40|3.0|75|60|150|32-96:32|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-0.9897531867460182,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,3.0,75,60,150,32-96:32,1024,-0.4051970418153055,-0.5845561449307126
LSTM|40|3.0|75|120|150|32-96:32|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-1.0010529477583674,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,3.0,75,120,150,32-96:32,1024,-1.0562210203151516,0.05516807255678424
LSTM|40|5.0|125|60|150|32-96:32|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-0.4850444245427359,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,5.0,125,60,150,32-96:32,512,-0.9312579585208047,0.44621353397806884
LSTM|40|3.0|75|120|150|32-96:32|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-1.0291704917974533,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,3.0,75,120,150,32-96:32,2048,0.10161191498562729,-1.1307824067830807
GRU|40|5.0|125|120|20|64-256:64|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-0.5083257422690287,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,40,5.0,125,120,20,64-256:64,2048,-0.008994155558246451,-0.49933158671078226
LSTM|100|5.0|50|120|20|64-256:64|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-0.5323805888881856,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,100,5.0,50,120,20,64-256:64,2048,0.6834128881764204,-1.2157934770646062
GRU|100|5.0|50|60|150|64-256:64|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-0.5658652433658357,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,100,5.0,50,60,150,64-256:64,1024,-0.13207183057458569,-0.43379341279124994
LSTM|40|3.0|75|120|150|64-256:64|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-1.1038629655715562,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,3.0,75,120,150,64-256:64,512,-0.11723538612504415,-0.986627579446512
LSTM|40|5.0|125|120|150|32-96:32|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-0.6053892943054213,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,5.0,125,120,150,32-96:32,2048,0.3112108584490757,-0.916600152754497
GRU|100|5.0|50|120|20|16-64:16|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-0.627732206625045,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,100,5.0,50,120,20,16-64:16,2048,-3.599587452515386,2.971855245890341
LSTM|40|5.0|125|120|150|32-96:32|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-0.635467283739441,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,5.0,125,120,150,32-96:32,1024,0.11257534994047785,-0.7480426336799189
LSTM|100|5.0|50|120|150|32-96:32|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-0.6376944934045583,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,100,5.0,50,120,150,32-96:32,2048,-0.07771614128528756,-0.5599783521192707
LSTM|40|3.0|75|120|150|64-256:64|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-1.2057364104756385,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,3.0,75,120,150,64-256:64,2048,0.046482014827524065,-1.2522184253031625
LSTM|100|5.0|50|60|20|16-64:16|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-0.7098797638629654,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,100,5.0,50,60,20,16-64:16,2048,-0.9143465892070031,0.2044668253440377
LSTM|40|5.0|125|60|150|64-256:64|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-0.7188176411199464,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,5.0,125,60,150,64-256:64,512,-0.01314824329337489,-0.7056693978265715
LSTM|40|5.0|125|60|150|64-256:64|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-0.7338133444655365,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,5.0,125,60,150,64-256:64,2048,0.0381694767959466,-0.7719828212614831
GRU|40|3.0|75|120|150|64-256:64|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-1.2645921063772876,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,40,3.0,75,120,150,64-256:64,1024,0.31139874272484,-1.5759908491021277
LSTM|40|5.0|125|120|150|16-64:16|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-0.746472289581037,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,5.0,125,120,150,16-64:16,2048,-0.3201685806319938,-0.4263037089490431
GRU|40|5.0|125|120|150|32-96:32|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-0.7537806863718416,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,40,5.0,125,120,150,32-96:32,2048,-0.052711970884937634,-0.701068715486904
LSTM|40|3.0|75|120|20|16-64:16|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-1.3472491715451969,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,3.0,75,120,20,16-64:16,512,0.49055896818152717,-1.837808139726724
GRU|40|5.0|125|120|150|32-96:32|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-0.8469122040735817,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,40,5.0,125,120,150,32-96:32,512,0.38442666965931427,-1.2313388737328959
GRU|40|5.0|125|120|150|16-64:16|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-0.8560332466445731,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,40,5.0,125,120,150,16-64:16,1024,0.0826434175058844,-0.9386766641504576
GRU|40|5.0|125|120|150|16-64:16|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-0.8624769295957976,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,40,5.0,125,120,150,16-64:16,512,-0.46230177882382983,-0.40017515077196775
LSTM|40|3.0|75|60|150|16-64:16|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-1.4676608137502287,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,3.0,75,60,150,16-64:16,512,-1.0282709018277796,-0.43938991192244914
GRU|40|5.0|125|60|150|32-96:32|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-0.9586922645345115,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,40,5.0,125,60,150,32-96:32,512,0.35063872135430607,-1.3093309858888176
LSTM|40|5.0|125|60|150|16-64:16|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-0.9605997674743623,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,5.0,125,60,150,16-64:16,512,-0.7406564564737625,-0.21994331100059972
LSTM|40|3.0|75|60|150|32-96:32|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-1.496792739820431,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,3.0,75,60,150,32-96:32,512,-0.10821405906554901,-1.388578680754882
LSTM|40|5.0|125|120|150|64-256:64|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-1.0566017984473857,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,5.0,125,120,150,64-256:64,2048,-0.053598532342235786,-1.0030032661051498
LSTM|40|5.0|125|120|150|32-96:32|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-1.0720667011129004,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,5.0,125,120,150,32-96:32,512,-0.2729762574826531,-0.7990904436302473
GRU|40|5.0|125|60|150|64-256:64|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-1.1416535813831326,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,40,5.0,125,60,150,64-256:64,512,0.0667031228077568,-1.2083567041908894
GRU|40|5.0|125|60|150|64-256:64|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-1.2128273882676992,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,40,5.0,125,60,150,64-256:64,2048,0.32379326628741023,-1.5366206545551093
LSTM|100|5.0|50|120|150|64-256:64|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-1.2486237465039898,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,100,5.0,50,120,150,64-256:64,2048,0.37900027046034757,-1.6276240169643375
LSTM|40|5.0|125|60|150|16-64:16|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-1.3069807475474955,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,5.0,125,60,150,16-64:16,1024,-0.05401522467255542,-1.2529655228749401
GRU|40|5.0|125|120|150|64-256:64|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-1.3075805623315315,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,40,5.0,125,120,150,64-256:64,512,-0.13388448747279655,-1.173696074858735
GRU|100|5.0|50|60|150|64-256:64|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-1.3257037503547466,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,100,5.0,50,60,150,64-256:64,512,0.28610925971660367,-1.6118130100713504
GRU|100|5.0|50|60|150|64-256:64|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-1.3398633257186858,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,100,5.0,50,60,150,64-256:64,2048,0.5672485391522107,-1.9071118648708967
LSTM|40|5.0|125|60|150|64-256:64|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-1.387793208198409,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,5.0,125,60,150,64-256:64,1024,-2.0439335948645154,0.6561403866661064
LSTM|40|5.0|125|120|150|64-256:64|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-1.4327854096929344,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,5.0,125,120,150,64-256:64,1024,-0.1536485052553668,-1.2791369044375676
GRU|100|5.0|50|120|150|32-96:32|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-1.466498451634135,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,100,5.0,50,120,150,32-96:32,512,-0.21619865357441503,-1.2502997980597201
LSTM|40|5.0|125|120|150|64-256:64|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-1.4685082917513042,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,5.0,125,120,150,64-256:64,512,0.2148587699776907,-1.6833670617289949
GRU|100|5.0|50|120|150|64-256:64|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-1.5077640260080531,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,100,5.0,50,120,150,64-256:64,2048,0.5208584082226206,-2.028622434230674
LSTM|40|5.0|125|60|150|16-64:16|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-1.5287723283133545,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,5.0,125,60,150,16-64:16,2048,0.2945728860231395,-1.823345214336494
LSTM|40|5.0|125|120|150|16-64:16|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-1.5393685688684797,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,5.0,125,120,150,16-64:16,512,0.13200076690205892,-1.6713693357705386
LSTM|40|5.0|125|60|150|32-96:32|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-1.6173970000421614,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,5.0,125,60,150,32-96:32,1024,0.2210318073361858,-1.8384288073783472
LSTM|40|5.0|125|120|150|16-64:16|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-1.6698623144804225,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,5.0,125,120,150,16-64:16,1024,-0.10639007820154989,-1.5634722362788727
GRU|40|3.0|75|120|150|32-96:32|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-2.405875922952832,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,40,3.0,75,120,150,32-96:32,1024,0.0103393316727312,-2.416215254625563
GRU|100|5.0|50|120|150|64-256:64|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-1.9730965294460858,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,100,5.0,50,120,150,64-256:64,1024,-0.1894864290867028,-1.783610100359383
GRU|100|5.0|50|60|20|16-64:16|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-2.0186897880107186,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,100,5.0,50,60,20,16-64:16,2048,-3.8999776054612125,1.881287817450494
LSTM|100|5.0|50|120|150|16-64:16|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-2.0514247639559637,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,100,5.0,50,120,150,16-64:16,512,0.3517581938821489,-2.4031829578381125
LSTM|40|3.0|75|120|150|64-256:64|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-2.6011304026461564,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,3.0,75,120,150,64-256:64,1024,-0.29685321151021604,-2.3042771911359403
GRU|40|5.0|125|60|150|32-96:32|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-2.7928272950786637,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,40,5.0,125,60,150,32-96:32,1024,0.2563711986734168,-3.0491984937520806
GRU|40|5.0|125|60|150|16-64:16|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-3.1188448425247013,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,40,5.0,125,60,150,16-64:16,2048,0.2534338971938772,-3.3722787397185785
GRU|40|5.0|125|120|150|64-256:64|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,-3.3697951232023056,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,40,5.0,125,120,150,64-256:64,1024,-0.023674728298366397,-3.3461203949039393
GRU|100|3.0|30|60|20|16-64:16|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-8.219046589382677,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,100,3.0,30,60,20,16-64:16,2048,-4.947949211613696,-3.2710973777689807
