_key_,_dataset_id_,_seconds_,Z_1112,__file__,Modelo,group_msec,seconds_ahead,forecast_steps,timesteps_orig,Epochs,units_range,batch_size,Z_1211,DeltaZ
GRU|100|3.0|30|120|150|32-96:32|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,0.8362586188585904,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,100,3.0,30,120,150,32-96:32,2048,0.0705406805471989,0.7657179383113916
LSTM|100|3.0|30|60|20|16-64:16|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,0.8267362536678908,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,100,3.0,30,60,20,16-64:16,2048,-0.9379877810818319,1.7647240347497228
GRU|100|5.0|50|60|20|16-64:16|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,1.2432924774823486,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,100,5.0,50,60,20,16-64:16,512,-0.43727807395236196,1.6805705514347107
LSTM|40|5.0|125|60|20|32-96:32|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,1.2349224550595608,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,5.0,125,60,20,32-96:32,2048,0.35059834796814293,0.8843241070914178
LSTM|100|3.0|30|60|150|32-96:32|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,0.7276536098840973,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,100,3.0,30,60,150,32-96:32,512,-0.0012935270657745634,0.7289471369498719
GRU|40|5.0|125|120|20|64-256:64|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,1.2212770726884756,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,40,5.0,125,120,20,64-256:64,512,-0.012113228755812718,1.2333903014442884
GRU|40|3.0|75|60|20|64-256:64|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,0.6917287454772556,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,40,3.0,75,60,20,64-256:64,1024,-0.1355000754830718,0.8272288209603273
LSTM|40|5.0|125|60|20|16-64:16|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,1.1795003674267521,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,5.0,125,60,20,16-64:16,512,0.10303595506756424,1.0764644123591878
LSTM|40|3.0|75|120|20|32-96:32|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,0.6745048735514876,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,3.0,75,120,20,32-96:32,1024,0.07180976782138764,0.6026951057301
LSTM|40|3.0|75|60|20|16-64:16|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,0.6702938614095372,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,3.0,75,60,20,16-64:16,2048,0.034826386374069596,0.6354674750354676
GRU|100|3.0|30|120|20|32-96:32|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,0.6678007692124747,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,100,3.0,30,120,20,32-96:32,1024,0.09212893051960078,0.5756718386928739
GRU|100|3.0|30|60|150|64-256:64|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,0.6668289316080184,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,100,3.0,30,60,150,64-256:64,512,0.11163884102455239,0.555190090583466
LSTM|100|5.0|50|60|150|16-64:16|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,1.159344522706677,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,100,5.0,50,60,150,16-64:16,2048,0.2361668561470369,0.9231776665596401
LSTM|40|3.0|75|60|20|64-256:64|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,0.6560611232945299,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,3.0,75,60,20,64-256:64,2048,0.039898400106651244,0.6161627231878787
LSTM|100|5.0|50|120|20|32-96:32|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,1.1504689402539114,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,100,5.0,50,120,20,32-96:32,512,0.5218973475664606,0.6285715926874509
GRU|100|3.0|30|60|150|32-96:32|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,0.6443756951918118,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,100,3.0,30,60,150,32-96:32,512,-0.10429574471746253,0.7486714399092743
LSTM|100|5.0|50|60|150|32-96:32|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,1.1217152294031514,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,100,5.0,50,60,150,32-96:32,2048,0.26625653802817256,0.8554586913749789
GRU|40|3.0|75|120|20|16-64:16|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,0.5984776415808677,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,40,3.0,75,120,20,16-64:16,2048,-0.31491099478116447,0.9133886363620322
GRU|100|5.0|50|60|150|16-64:16|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,1.0906721904162728,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,100,5.0,50,60,150,16-64:16,2048,0.31494283063156225,0.7757293597847106
GRU|100|3.0|30|60|150|32-96:32|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,0.5799336920349552,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,100,3.0,30,60,150,32-96:32,2048,0.11437793157978045,0.4655557604551747
GRU|100|5.0|50|120|150|16-64:16|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,1.070767351887762,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,100,5.0,50,120,150,16-64:16,2048,0.07170598697896353,0.9990613649087985
LSTM|100|3.0|30|60|150|16-64:16|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,0.5406888406284474,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,100,3.0,30,60,150,16-64:16,1024,-0.1820992648853011,0.7227881055137484
LSTM|40|3.0|75|120|150|16-64:16|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,0.538944470776647,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,40,3.0,75,120,150,16-64:16,1024,-0.32639770805943263,0.8653421788360796
