timestamp,rssi,x,y,orientation_x,orientation_y,orientation_z,orientation_w
1744397090.410,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.424,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.436,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.445,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.461,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.472,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.484,-50,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.497,-50,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.508,-50,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.521,-50,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.532,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.544,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.557,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.569,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.581,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.591,-50,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.606,-50,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.616,-50,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.626,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.641,-48,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.651,-48,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.664,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.675,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.689,-47,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.701,-47,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.711,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.723,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.736,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.748,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.760,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.772,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.785,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.796,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.808,-49,1.94253,0.559365,0,0,0.434006,0.90091
1744397090.821,-49,1.94253,0.559365,0,0,0.434006,0.90091
